106	1	4	1	108	1	3950	3788.02	180	0	180	161.975	0	0	
108	1	4	1	108	1	3950	3821.82	180	0	120	128.175	0	0	
111	1	4	1	108	1	3950	3917.58	180	0	60	32.4192	0	0	
113	1	4	1	109	1	4310	3968.4	180	0	360	341.597	0	0	
114	1	4	1	109	1	4310	4004.88	180	0	300	305.123	0	0	
117	1	4	1	109	1	4310	4098.66	180	0	240	211.337	0	0	
119	1	4	1	109	1	4310	4135.55	180	0	180	174.452	0	0	
110	1	4	1	108	1	3950	3872.52	180	0	60	77.4815	0	0	
120	1	4	1	109	1	4310	4135.63	180	0	180	174.366	0	0	
115	1	4	1	109	1	4310	4042.15	180	0	240	267.851	0	0	
131	1	4	1	110	1	4670	4330.95	180	0	360	339.051	0	0	
128	1	4	1	109	1	4310	4302.47	180	0	0	7.53499	0	0	
124	1	4	1	109	1	4310	4208.44	180	0	120	101.561	0	0	
127	1	4	1	109	1	4310	4287.4	180	0	0	22.6014	0	0	
132	1	4	1	110	1	4670	4376.29	180	0	300	293.715	0	0	
134	1	4	2	210	1	4670	4382.39	180	0	300	287.611	0	0	
126	1	4	1	109	1	4310	4249.45	180	0	60	60.5502	0	0	
129	1	4	1	110	1	4670	4329.16	180	0	360	340.844	0	0	
136	1	4	1	110	1	4670	4398.5	180	0	300	271.503	0	0	
121	1	4	1	109	1	4310	4160.03	180	0	120	149.974	0	0	
138	1	4	1	110	1	4670	4434.55	180	0	240	235.447	0	0	
137	1	4	1	110	1	4670	4419.9	180	0	240	250.104	0	0	
139	1	4	1	110	1	4670	4448.01	180	0	240	221.988	0	0	
123	1	4	1	109	1	4310	4196.17	180	0	120	113.831	0	0	
122	1	4	1	109	1	4310	4160.93	180	0	120	149.066	0	0	
130	1	4	1	110	1	4670	4330.33	180	0	360	339.666	0	0	
133	1	4	1	110	1	4670	4376.51	180	0	300	293.488	0	0	
135	1	4	1	110	1	4670	4385.42	180	0	300	284.579	0	0	
125	1	4	1	109	1	4310	4226.28	180	0	60	83.7248	0	0	
154	1	4	1	111	1	5030	4777.66	180	0	240	252.344	0	0	
155	1	4	1	111	1	5030	4782.09	180	0	240	247.91	0	0	
156	1	4	1	111	1	5030	4793.26	180	0	240	236.745	0	0	
146	1	4	1	110	1	4670	4636.06	180	0	60	33.941	0	0	
140	1	4	1	110	1	4670	4465.72	180	0	180	204.283	0	0	
157	1	4	1	111	1	5030	4805.26	180	0	240	224.739	0	0	
158	1	4	1	111	1	5030	4810.74	180	0	240	219.262	0	0	
145	1	4	1	110	1	4670	4565.99	180	0	120	104.009	0	0	
147	1	4	1	110	1	4670	4659.59	180	0	0	10.4119	0	0	
142	1	4	1	110	1	4670	4506.24	180	0	180	163.756	0	0	
148	1	4	1	111	1	5030	4680.8	180	0	360	349.202	0	0	
141	1	4	1	110	1	4670	4479.09	180	0	180	190.907	0	0	
144	1	4	1	110	1	4670	4530.22	180	0	120	139.781	0	0	
149	1	4	1	111	1	5030	4687.58	180	0	360	342.42	0	0	
143	1	4	1	110	1	4670	4525.31	180	0	120	144.692	0	0	
150	1	4	1	111	1	5030	4717.25	180	0	300	312.748	0	0	
151	1	4	1	111	1	5030	4723.76	180	0	300	306.24	0	0	
153	1	4	1	111	1	5030	4756.37	180	0	300	273.633	0	0	
152	1	4	1	111	1	5030	4738.3	180	0	300	291.705	0	0	
173	1	4	1	112	1	5390	5068.11	180	0	300	321.89	0	0	
174	1	4	1	112	1	5390	5103.28	180	0	300	286.718	0	0	
166	1	4	1	111	1	5030	4897.97	180	0	120	132.029	0	0	
169	1	4	1	111	1	5030	4997.14	180	0	60	32.8647	0	0	
161	1	4	1	111	1	5030	4823.58	180	0	180	206.415	0	0	
164	1	4	1	111	1	5030	4869.58	180	0	180	160.418	0	0	
168	1	4	1	111	1	5030	4993.2	180	0	60	36.7954	0	0	
171	1	4	1	111	1	5030	5012.17	180	0	0	17.83	0	0	
159	1	4	1	111	1	5030	4811.96	180	0	240	218.041	0	0	
163	1	4	1	111	1	5030	4863.51	180	0	180	166.487	0	0	
170	1	4	1	111	1	5030	5010	180	0	0	19.9993	0	0	
162	1	4	1	111	1	5030	4847.7	180	0	180	182.304	0	0	
175	1	4	1	112	1	5390	5103.55	180	0	300	286.447	0	0	
165	1	4	1	111	1	5030	4880.5	180	0	120	149.499	0	0	
176	1	4	1	112	1	5390	5104.84	180	0	300	285.159	0	0	
172	1	4	1	112	1	5390	5034.9	180	0	360	355.102	0	0	
160	1	4	1	111	1	5030	4819.09	180	0	240	210.906	0	0	
177	1	4	1	112	1	5390	5115.98	180	0	300	274.018	0	0	
167	1	4	1	111	1	5030	4928.11	180	0	120	101.886	0	0	
191	1	4	1	112	1	5390	5310.18	180	0	60	79.8181	0	0	
188	1	4	1	112	1	5390	5265.6	180	0	120	124.404	0	0	
193	1	4	1	112	1	5390	5366.68	180	0	0	23.32	0	0	
182	1	4	1	112	1	5390	5184.63	180	0	180	205.375	0	0	
187	1	4	1	112	1	5390	5246.32	180	0	120	143.682	0	0	
180	1	4	1	112	1	5390	5142.53	180	0	240	247.472	0	0	
189	1	4	1	112	1	5390	5274.23	180	0	120	115.765	0	0	
190	1	4	1	112	1	5390	5295.39	180	0	120	94.6087	0	0	
184	1	4	1	112	1	5390	5230.24	180	0	180	159.759	0	0	
